Year,Land Coverage,Surface Temperature Change,BC,CO,NH3,NMVOC,NOx,OC,PM10,PM2.5,SO2,CO2,CH4,N2O
2002,30739.572390669426,0.5679999999999997,11.226032123113383,751.770421393914,389.6532144582048,93.47386068912701,197.69173550050255,29.428965859182863,82.95529510373525,70.44535627091851,59.64020842148599,250429.18304954426,3246.3295390214003,98.82287318204509
2003,30739.51144024105,0.5265000000000003,7.425409359241452,555.7876424943945,369.6549994707051,82.51943799111747,174.42088886837934,18.7089695493072,55.57473935433196,46.10013720324825,60.533978362680536,237773.8376483871,3134.8974529822485,95.00150097150855
2004,30739.440396959544,0.3704999999999997,9.312961189218756,768.4098086263177,396.7651613256498,89.92047490624405,186.88923478311835,29.248754707469576,71.99612997830056,62.22730655164738,62.081304797395894,249446.42899723587,3184.295795985396,101.46820752416455
2005,30739.43042528235,0.8150000000000008,8.787736608559062,727.6095268028337,379.32951085038985,84.97554280975856,182.00755524999093,27.950766331698443,70.76808412764089,60.070501690523685,63.01725811930604,249003.89488871538,3219.619420418698,100.45316447553901
2006,30739.370342136193,0.5389999999999998,8.129742259008548,725.0169033099718,368.6638388615548,86.23241319833151,172.99664767410698,28.060083220603534,65.88201045267247,57.01734650836841,60.98498248202667,249714.19891434212,3221.341179576247,98.4329865216565
2007,30739.31088193064,0.5724999999999998,6.01809622606462,517.2977529660128,357.11628416285487,77.50641084393445,161.22134544124054,17.72093718264534,48.733900401711246,40.29589607168855,58.60209589936627,249206.17587974,3196.7204827733003,95.53078971834094
2008,30739.306395505962,0.5675000000000003,7.242725978722812,606.5151432136619,344.5690837430299,81.9988264469205,167.39527526740295,21.734617521249444,57.93878963084034,48.67001494569889,62.51535761360818,255793.76940508696,3120.302844452101,93.48569701834096
2009,30739.352321432387,0.5200000000000002,9.502849928014886,717.4093388730636,355.2232336018199,84.72903506738398,183.04253967977598,27.794038721188944,75.68700129141561,63.58076331424285,67.19351100201652,262683.36258718336,3161.286944571599,94.50568865326196
2010,30739.328785840014,0.6069999999999999,10.026498741995848,665.3266898297144,363.62286369916495,86.14757319231049,191.60723927869293,24.7556890875271,70.59332622237993,60.72303078812214,68.7753117905395,265700.1870427943,3166.6251389547024,94.42423741908594
2011,30739.287374547326,0.40700000000000003,10.541216847590691,783.3770193220269,386.32252650307504,88.263661103077,199.356164250576,30.67810536332153,82.60312689101225,70.1120619132714,75.40464365756203,264115.94838799816,3231.9244402793997,98.87877733942342
2012,30739.32420789832,0.1755,10.913556028808216,796.67773421154,399.3217351433302,87.62279051079241,191.98325175115812,33.31967005326193,86.67458271497568,73.69119371586007,64.84903267559297,266511.9494833796,3260.3219544044996,100.36439438289088
2013,30739.30305207383,1.1954999999999993,10.660907494465322,691.3464952098319,426.98354377537464,86.71523410870199,191.3692419834826,28.407859612534477,78.93031482176762,67.14857990445411,61.852384378396444,263489.8947265781,3161.1284717974518,103.56278137233843
2014,30739.348127123085,0.8205000000000008,10.43321130056383,725.3463069992296,432.5974967486954,86.24476297500905,188.11454994459766,30.11785643962207,80.8047112557755,68.64102829913591,60.254107252304486,257674.97190253527,3129.4481888520972,104.77572392265155
2015,30739.294830769242,0.7794999999999999,10.749036912704485,689.6611540172473,418.2836911463847,85.87481608025357,190.4952730987586,28.355616972088722,78.56158036341142,67.14312085753376,60.477557324357996,263297.2067460896,3126.417142176652,102.03950481420954
2016,30739.35272197872,1.1374999999999995,10.401949136220948,667.9392749774696,428.18950997024524,84.01234167896301,188.1462206851522,27.15696421516712,76.41192362970422,64.90064600566778,60.046192371597506,266045.2552879815,2978.9862789884987,101.29156439258895
2017,30739.29156173659,0.8354999999999998,10.36869236893786,816.2633697097366,444.96507386665,90.95050325580306,187.71501396948835,34.61118344086873,83.64679240691588,72.43079776241895,58.25739871486996,266798.0097913789,2997.4499608165497,105.67006910024386
2018,30739.33635274831,1.1034999999999995,9.320081434407397,783.6551407104714,409.1736467767047,85.84524017983904,178.22084551322217,33.28978450349029,88.00145283884181,71.79258083382204,56.90000261229303,259414.4795109425,2921.2411401439504,100.98653754311498
1992,1989.2068142447204,1.0122499999999999,3.217732827373874,817.3230687538346,456.82787958007066,176.1173780605839,171.52529415340348,7.65535645470472,42.86292048849537,25.270251902037028,103.16994762647818,385888.1952383105,2172.1254304423546,112.42565156091999
1993,1989.201010194401,0.4197500000000001,3.1122518741702923,768.9974158528673,454.2500819458339,171.06474265839307,166.25858077449976,7.137527929408728,41.22579593784469,23.58969925357265,89.25910018387846,377780.8882895423,2117.9471159615596,110.20131545229921
1994,1989.2106100685874,1.7370000000000005,3.067591031620305,707.845147606513,462.6789023811946,168.7818185894307,163.08915746034234,7.037247216319189,41.18179258184192,23.224775740695218,82.31752014819503,372391.23689326766,2075.676704532687,113.75195307741964
1995,1989.20071475883,1.1310000000000004,2.7264774145173236,622.0029445691121,459.45387486651885,162.05892902675052,160.15564654629372,5.091568730904498,37.824849110296256,19.96285037803816,78.41752860493997,374175.28634899104,2060.174937533434,113.0763904238341
1996,1989.1930079734925,-0.1827499999999998,2.7078481511922523,584.2834813640466,463.93861936860196,159.58534054494925,158.23839925205172,5.3500317654925755,37.80511950293119,19.929691100569507,73.7050642926128,387052.31828938454,2029.6256287674344,116.25895330782326
1997,1989.1933703329737,0.8319999999999992,2.669304276638497,542.2335410057326,465.515597539859,157.50259039738066,155.58406599575537,5.360510599087462,37.847132586396484,19.801148959659333,67.11618312259958,377073.86643278855,1983.608171770162,113.44810513320148
1998,1989.2097932461963,1.1262500000000002,2.6284673891899386,502.8914407695387,467.52352415128837,155.29569526975305,155.03796821877904,5.38846303355084,37.76423943331386,19.57723878757764,65.14933521589415,381957.61629784113,1934.7962327107577,88.47861325237514
1999,1989.2455414979538,1.1210000000000004,2.5491527672003405,451.2489812265962,472.72167209957286,152.57363908736937,152.59829367875562,5.161398125605611,38.46643637317803,19.63286397432002,60.26764047531157,371283.1592000741,1902.4878066569556,84.59192828352865
2000,1371.3778822620257,1.5295,1.7562374643040033,274.2401605515033,336.4317949489376,106.16143577429506,105.9924776462304,3.583138395228705,27.609996353378655,14.149431530702673,39.40981465986098,270854.5035500512,1388.2532798896057,61.27773368319064
2001,1371.3870877874333,1.3843333333333339,1.700073900110815,255.14651197405766,338.2329223769277,104.47392988299626,103.69915987203717,3.46165539200881,27.15035063852303,13.755430604333156,36.44665593539187,275896.7374946948,1360.119854335287,60.09947542713893
2002,1371.3941988673982,1.3368333333333327,1.6333084799947246,239.9046596699504,334.2077999582043,103.9785195477999,101.24993200568112,3.519483467287771,26.764631899201778,13.540520453706108,33.96218869067767,271079.7061672879,1334.0738825247552,59.29273344329602
2003,1371.4004144420435,1.5808333333333353,1.5723282470589925,217.77956920456432,328.25866614952037,100.99822244983082,99.25034435551134,3.1853835049576205,26.819997260271155,13.65955749873326,31.658623807991397,277047.1753364355,1316.7915815885187,58.01516679146693
2004,1371.4257644533955,0.9626666666666664,1.6137828075003127,210.25346762959978,323.40192569705533,100.5340283930726,98.52572527925177,3.686069036434525,27.162706961337882,14.396827503921731,31.028882975056487,276343.59935364366,1291.3313050943673,57.571782803144764
2005,1371.4147645271853,0.9511666666666684,1.5341946669085507,185.04244055166006,321.32329931283505,99.08139650971333,93.85866423102097,3.443262331119589,27.304712008353988,14.488566567376647,29.619842394742673,275848.12728965963,1264.5285100067258,56.55545001499493
2006,1371.4154519429933,1.203999999999998,1.4752796652245013,172.01682298474176,315.6570931665352,100.11313113786916,90.96765394516464,3.2914136286728333,26.88990528182567,14.091037612729464,28.973671520225018,278035.9385314791,1237.814767442516,55.09828965520666
2007,1371.4240021236285,1.8606666666666665,1.473083577251713,161.15896061716384,324.1598756985333,100.27547490251351,90.38685728954722,3.1854654243822815,27.105011757958593,14.218658432680712,29.766709405165905,273359.9723821882,1229.6246978754648,55.76647668979716
2008,1371.4294686255187,1.2913333333333326,1.4405282835502964,153.21515799282818,321.0626006818718,103.18528286612009,86.40110544847349,3.491503523028754,26.475237072231465,13.830645182079147,28.321216883692916,275617.6188758551,1223.498610483971,54.113669235588986
2009,1371.434264140997,1.273166666666668,1.3870647105954423,141.57172772265668,314.49877977439826,98.40956611983913,83.21639682697192,3.4569063311854733,26.14990000324258,13.657334617391781,26.653087877577065,261169.76293916354,1190.9361359650952,53.07725660925211
2010,1371.4472056396953,0.3535,1.3363390020113908,131.57320713258974,328.88470671746666,100.28475134142353,84.1580920911402,3.29955591223375,26.716784113668083,13.724761150273807,26.590138079258058,276795.3036992485,1189.088696540013,54.80701696889594
2011,1371.4524861367559,1.3648333333333336,1.4150963110094095,125.44933648040104,315.9076820159903,100.92779175547874,81.64576943488701,3.256849711493878,26.75801522587747,13.854728388884828,26.72841762619734,266027.0743229295,1163.5495479790775,52.74928039715972
2012,1371.4524545055021,1.3530000000000004,1.4371999759626768,123.21802826154558,322.5713751662333,103.76351347433804,80.49736195404303,3.3483125937931995,27.006626152147216,14.007612829559184,26.2833692156162,270988.7813020428,1154.4875652685635,53.25469935624058
2013,1371.4523304957572,0.6778333333333333,1.3920941323054767,121.92808038852105,326.88651793196755,105.63780001606649,79.27207967577341,3.394646166471567,27.175404868606076,13.873798332377847,25.487672459488742,274752.8732504634,1151.3230935966667,53.81139249020202
2014,1371.4547791739908,2.312833333333331,1.438185601522775,123.99612622460285,326.4489299331355,102.97054116071342,78.31937215695451,3.5665762558542076,26.502199805208846,14.011091517965292,24.389951465090014,258611.04688719774,1138.5457341952865,54.31888857077884
2015,1371.45785,1.6878333333333342,1.394256588481506,121.38406925526536,328.7169954825319,103.44024820715154,77.08933462837068,3.5316843579106103,26.709787267103373,13.912072274816342,24.315506560418054,261950.39629262133,1128.0168402747995,54.08885170972995
2016,1371.4278222630921,1.8811666666666684,1.3335722094496658,112.48773730953965,325.94670278102046,103.29903937829378,76.48615448601824,3.117180436521216,25.8694672197462,13.21729799474063,23.89946392395471,263558.10223498027,1121.255645550897,53.146864933641154
2017,1371.425697818823,1.6948333333333336,1.3948132332759178,119.91995625671417,318.61807277349783,103.9147612842319,76.72157543494743,3.4520844802175588,26.66354191925315,13.89238798216551,23.631193181363063,262085.155442563,1114.8624837751393,52.74544964454391
2018,1371.4204822762003,2.286666666666665,1.323775660909629,112.95923776318043,308.82308302340994,103.7553155349308,74.2264063983591,3.1524536301003474,26.13317904401056,13.374077243297412,23.372524969986955,255638.47310971268,1101.7030300284018,51.310216668773485
1992,4579.01870536369,-0.03671428571428576,20.29400283545649,1655.8350354453833,652.076592538303,222.07017000631328,183.0372157512687,79.8908362105716,231.2253799758458,166.2190624006526,85.1607001621126,241795.5738266195,4960.071702340716,97.67498811319939
1993,4578.990166231906,0.03257142857142866,20.027177762354412,1680.3109791429313,671.9572559331484,224.51369981906188,183.08438971475238,81.0599132725074,233.83444395672208,167.99070537947782,89.47590605777911,250412.06328849753,4995.63341391311,100.22598537219658
1994,4578.991718676921,0.23857142857142874,20.325202665972874,1687.0349079639075,704.7966820225402,227.42030559508999,188.75245970555133,81.14022473268318,236.74904368047726,169.7904466772026,94.69286062505809,261736.67716249565,5034.256994271792,103.97456665232623
1995,4579.062453514691,0.35085714285714303,22.038915512136526,1775.0042957292526,734.2233925939362,232.70985604210642,207.45946812677528,84.70392995938224,252.33718028159768,181.15423567681233,103.71098478585314,271331.83559794124,5100.872734946308,107.88864603555663
1996,4579.064454510307,0.2490000000000001,21.98916390710978,1717.7077032308437,756.5001179606551,234.94405273139125,211.09107558011485,81.68260457770383,243.87778822396365,175.7707553358258,104.59957971930123,281856.86563131196,5152.033426718358,110.68884785161401
1997,4579.091308249454,-0.019571428571428535,21.07968712428716,1708.676912966023,772.6994376958266,234.6963423898985,208.4916487942258,80.78503147941366,239.88493895485362,172.16897872735944,105.87516753665957,290452.9425320287,5206.4288472509825,113.32039041902577
1998,4579.088862731517,0.6807142857142854,21.957586350504542,1764.920174078815,789.1615176493306,238.46029164687897,215.58371558210797,83.00339957131548,246.99387928369634,178.17123326805748,108.66361447946518,296241.89644551807,5234.149958926189,115.49825787505635
1999,4579.161942164223,0.6042857142857139,23.496560632540056,1831.6222602929472,805.0745350618424,244.7233253929199,227.29800030267495,86.22605044759031,259.1000265715169,187.43178118742503,110.93677421980061,309074.6201162633,5295.901650411359,118.12860285327781
2000,4579.038912794164,0.30671428571428566,23.596143258703954,1798.3989414841421,786.8321457063147,244.36510325932005,228.13519306463178,84.40991625673625,255.17635213239788,184.26275657620698,112.74882073917452,313804.33839031693,5317.586425594253,116.37884372674554
2001,4579.010447943099,0.5435714285714288,24.0871599124184,1866.2815777943629,808.0241010292411,251.28790158209006,232.91180242846931,87.4486288521837,264.17343442920026,190.53016010503708,111.31375054053821,319830.36418369086,5349.234316728314,118.31174932073084
2002,4578.927436562567,0.6624285714285714,23.612441469373536,1690.604715699091,783.5220301228437,243.33496895315182,230.54438430236837,77.22644768559266,247.38810396577645,176.25825422876895,111.9723357110136,322431.9529727011,5369.283885187757,116.25711907089888
2003,4578.931446648993,0.4944285714285706,24.14116566346416,1963.7407996139261,821.3388053090823,257.98506329702445,234.48950100979505,90.47039206356011,275.88690539348164,197.18827737647746,108.53739776996386,330203.96291499067,5482.816499506094,120.2820458336311
2004,4578.98228801147,0.543571428571428,25.666550692590846,1964.9061843115855,854.8818259022378,259.92040358181634,251.43848657186214,89.86004800040604,284.72003836030103,202.93267360020232,114.90224023556273,347299.8875931461,5554.8818159534185,124.93013537439941
2005,4579.162371630038,0.6465714285714282,25.85649904008517,1963.7064655626916,895.8962746061258,264.8939729861798,257.885292591424,89.97316877036074,283.937110995218,203.44246358607364,114.92962592006384,356858.5766326969,5699.50096268667,129.70586845622097
2006,4579.319034704549,0.7558571428571433,25.723977275412764,2047.110875255574,931.4703086620452,268.5768625340167,264.04595921986,93.98234279771182,293.09153719741806,210.09058070116077,122.31501930519329,376595.82573836634,5831.745461222923,134.75969604013434
2007,4579.259686530287,0.6120000000000002,28.736802419313705,2100.053677293455,981.7604313863299,283.5755036247638,295.1417485599603,95.24186780819652,305.15242371692585,220.31543894802806,134.909164582954,402374.37071578804,5941.82480131886,141.44667502232912
2008,4579.33862810148,0.3357142857142856,28.81875734630533,2140.655710188425,1004.7919646971699,290.2859421202582,299.6510145617091,97.9403452948508,312.6274910430774,224.67164562797936,136.44504723014666,417507.8110075937,6098.929048212516,144.92416063046062
2009,4579.344813233318,0.9891428571428571,25.471704479099508,2270.492968093974,1030.3098901393955,288.7086831622654,280.8072844336475,103.40769620338097,320.97463854037795,225.80270701452005,141.77681392144675,434373.9923169502,6148.428003121999,149.17616930513725
2010,4579.575826309521,1.058285714285715,27.65684187966229,2399.3703552825264,1055.6074137520673,301.7768198001834,296.7881821012079,109.08099532151029,340.85964889605344,240.56667114894358,148.55056285697557,455809.7590494445,6207.547536452401,152.7696233670369
2011,4579.595312210148,0.4964285714285717,29.698453487755458,2264.5329817620195,1083.3739049455598,313.99929645496803,317.9719251657491,102.18214942172023,329.49761395396087,234.41054436012445,162.24713621953885,477324.22497956455,6298.767214541577,156.76722180731556
2012,4579.665240634126,0.4924285714285715,31.1663565910713,2418.6705220281233,1073.8136852850755,318.330722511128,331.49276532829936,109.72433018489534,355.0696709193878,252.7848717456958,181.89799015045386,504032.83927142475,6329.344472276015,156.4090509080917
2013,4579.668028522669,0.5742857142857143,30.329724648802227,2395.9675149748427,1091.5148886703794,320.11866600744753,327.88179467309607,109.20034908202015,350.21646187801787,249.7597145871387,188.48848514224684,520700.06572224444,6263.446875347341,158.3520425223422
2014,4579.665220175573,0.6249999999999996,31.23863372797305,2386.4006018068994,1109.0770692539586,320.78314284855713,341.59820476355503,108.85522814342276,355.5197666563529,254.13725216639557,204.39304169787266,547250.7757574581,6330.229332491824,161.632365518179
2015,4579.669023076923,0.7764285714285708,30.371915440334526,2189.257658177905,1096.248549440691,317.92255532397843,343.52422428863275,98.89794817743875,330.01124640138306,236.3231881291874,196.9996506478072,555524.2525401346,6404.0082316220405,162.02121430477965
2016,4579.681193023203,1.2127142857142863,30.506435322673852,2440.6108391928824,1116.6882830941547,323.3016171685265,343.4508712379302,112.08116211927012,361.4982225895665,257.65984799007646,192.5544983042269,568832.2687557979,6454.806844338693,165.07313472717217
2017,4579.662206881253,1.1217142857142848,29.989220830983783,2292.426672509999,1117.594969667429,323.9472129842786,347.34438135669245,104.787158631912,341.9861970023843,244.9574037900195,201.60650315995773,598925.6225411422,6545.725258925599,168.80271524276682
2018,4579.676891664633,0.9681428571428577,28.830282658894284,2274.4054463704174,1146.0787300056481,328.61585344199716,347.0050689845277,102.87508704502403,333.49068731560936,238.91601900411098,210.533876425561,623197.2576636191,6632.128391800386,173.36323129965297
1992,4300.611516315986,0.319428571428572,34.65594380400401,22639.933325019894,435.02521267693686,408.1927196865005,279.6762724514882,751.8081780691812,1730.4091711059664,1224.379449147997,102.65707350760974,132348.5422738744,2616.368436124775,49.92099087433886
1993,4300.552395310269,0.23257142857142868,23.655869778638284,9574.862552092774,343.0119033105816,286.9101215359983,185.14684950036087,342.6140153374349,800.2752142051282,572.6700627538046,75.2978082545191,138133.02677842835,2636.513926306734,50.44736052163743
1994,4300.472242620726,0.37042857142857105,29.58202324112205,20825.455096607482,431.0969402989418,391.22785801216537,257.1113475656457,680.2576998513737,1551.0204902308492,1097.959001837842,101.9333144218135,144366.743810569,2677.2564305466394,51.517018409852234
1995,4300.469963636098,0.5041428571428569,22.623584051277007,6494.322297565705,341.82964977788674,276.16139887798795,175.95406346304748,250.89398771756913,597.0554119828428,431.20976507560766,74.67979256737503,155324.2234564706,2710.7253767653856,52.514120621627605
1996,4300.454934636085,0.3371428571428567,18.20234657025346,3054.035501042675,332.64023778938247,248.43794302351495,149.96042539040002,136.15154023479545,327.1829036383069,242.6611442589376,69.96835442914079,163944.16389713198,2782.014969430141,54.27879321162718
1997,4300.466108225731,0.4211428571428572,35.63327943363732,17895.476574993267,437.9169580459973,394.52739272843843,283.5915218362686,620.588632432126,1457.008999616011,1033.036181356099,106.99856679783221,170126.24853668158,2824.5910131352252,53.870189434785914
1998,4300.489689545193,1.2251428571428553,30.68754947309501,7581.403850905367,374.0392916614842,293.00048062127985,217.93557377773286,314.99397612226676,781.437436356652,560.3012362360269,82.48769669367991,165272.79636130735,2732.3757153506913,54.64276350213041
1999,4300.514257018372,0.46228571428571513,19.848335154817544,3855.2329352390593,331.6008067058142,251.57998143157315,158.79579416457625,166.2710546204899,397.7367357988795,293.71126279712587,71.13878275663185,172894.82760089138,2797.634875998228,55.02601793514561
2000,4300.520569082895,0.29571428571428565,17.35521198394895,2447.2070673780504,329.3556997299963,244.64427439689874,144.9396445902168,116.81198391868527,280.14709439955317,210.65404005854526,65.86548342567593,176643.78961013007,2812.1473318443022,54.92997646110335
2001,4300.361933782508,0.6054285714285709,17.86055327999737,2557.1749344781924,334.3678743484173,250.6315744315556,152.15553750636778,121.94207753750617,295.28395926043316,220.72859345660916,69.50127150903506,181296.3065910656,2857.4283000642454,55.257375690365585
2002,4300.426336685917,0.6671428571428576,21.322910140409768,9441.143248842829,406.1230390397908,320.1559502886093,196.426675400237,327.2532197816154,753.8916984060354,540.5375573578752,81.98441328112618,186489.27270387072,2886.3130936816283,57.23323105830888
2003,4300.416782044673,0.7118571428571425,22.93653514171054,5096.672929944343,387.5937387621881,293.99236384727783,188.46557029440416,212.74647143694332,518.0358123767568,376.5976771878208,75.74519765337817,195500.2395838667,2985.468518854677,58.114087463969035
2004,4300.482005422798,0.5870000000000001,29.676270224303188,10868.407413770858,439.50097697952793,351.71313928446165,243.81517058411387,400.5714373172534,953.5386268091274,682.3399137169249,95.63290627796032,202641.86718499742,3054.882006163185,59.56787404994432
2005,4300.482738463725,0.8168571428571432,23.331815763947446,6134.708963162624,406.1622267763318,305.23171886044787,197.18711848295533,243.1280230914555,581.2395358398882,422.62476616106756,81.34716445207027,207523.2119505761,3152.8065612831374,60.193821417772625
2006,4300.395888620293,0.6447142857142866,25.313017380599717,11422.83011979367,436.3754745112169,358.004731589316,223.61727929952286,399.3293525741195,923.7287019442973,662.353287199962,91.10907631535417,213092.21950483235,3266.539417390597,59.950917867075624
2007,4300.522736074419,0.5844285714285713,27.242154830966673,4359.433648801694,418.44402762829657,312.8623220382032,206.3516515483291,210.26194476480578,530.6445436223241,388.10049843462906,80.82905765079322,221629.0239246581,3341.34381013143,63.20655482131297
2008,4300.584029349438,0.4108571428571429,22.680473828769983,3264.514399634786,408.80158820877136,300.6558693681344,184.90300573024362,160.72367590585796,395.6785163878067,295.17063371824065,78.83218732363103,225848.74758589084,3431.119184294981,63.564433152655184
2009,4300.60942893379,0.6390000000000012,28.176955414433852,9350.377035982632,490.2054518952469,368.04935696613734,235.4254718753702,353.01316137563884,834.194547483736,602.2198365345715,90.75037024283183,222976.58609229556,3510.2559702249064,66.76033076172985
2010,4300.597529989989,1.0207142857142852,26.220324868256835,3942.4953434361582,449.3426962627994,325.5807622252547,206.5091102038637,194.43321526368496,484.9898689779486,358.43222962495594,84.85362128494477,231967.7408621732,3582.242445029599,67.08285297912245
2011,4300.602228206014,0.43542857142857144,25.348877186216065,5734.401437309117,465.585238513907,346.3134221743302,215.88456326990078,235.18113753313222,563.0886191115004,413.1880416782473,91.08290085664973,245875.4934869337,3754.3562142884393,68.35338845520197
2012,4300.621181732798,0.764142857142858,27.9878671291462,6208.755809971234,483.56398896957455,366.4702811317509,235.54818930081652,257.1931652883241,623.334935358015,455.5687904300289,96.4473985676794,254086.83588159236,3813.7251233536767,69.71959541483452
2013,4300.5648147664215,0.9482857142857141,25.697249142887323,5512.37944843529,481.2490273126724,362.6241664246397,222.10497728246136,229.69932850344733,553.9078690009478,405.96305113258194,94.24028441360781,253292.05078815506,3806.2815648080655,69.71316762263649
2014,4300.602035400619,0.7904285714285708,30.240762495822803,10769.298028701069,532.9228585001443,415.7187623618418,265.71070673096114,393.82547015934045,930.9741069535777,669.0499694881017,108.60030392455793,261774.42176588887,3828.735054605684,71.38130901250724
2015,4300.594569230766,1.0785714285714296,30.608392371948536,11370.737976773484,550.3600259166111,422.37094319835273,269.1260513338928,414.62487833548494,981.0291114266297,702.5799827697712,111.28933219484192,260667.94131300782,3765.858772051591,72.07264958079824
2016,4300.624082754539,1.499571428571429,24.5178628716115,3782.5346063031798,494.17168686602076,355.09070698204386,214.66436181807995,179.38292706134496,445.68139080826285,327.98119713349956,92.88625925430277,263283.4520165463,3818.3762320420733,71.70580603223613
2017,4300.646898941912,1.1154285714285714,26.105802402084382,3407.6117267493155,516.7980819896441,369.6891307995607,227.76914498337894,175.56329828749784,440.5271104453328,327.01459285605296,99.80135662675337,269961.57785228087,3954.0014530996264,75.33757238867926
2018,4300.67693719207,0.981285714285714,26.098167704755525,5695.439971233081,537.0521027796747,394.7496398342657,245.26868603897387,235.98320750602986,567.557662339696,415.8864969864462,109.61036510413156,287033.1189099039,4100.349983507955,76.80139154889332
1992,27668.63983893494,0.45000000000000023,4.542719071780968,564.7599001794408,709.4309697636387,235.8125748875603,226.53649334933937,19.959639314936535,66.0635701844128,43.88585752699128,241.6684923295065,634994.5440287298,4827.448265674604,106.87172092381088
1993,27668.670684129494,-0.09080000000000005,4.223380745458154,537.832322529442,655.8691460027042,221.27448183144648,212.29406845367413,19.32856094773064,61.76259300738752,41.65426529065592,193.7429128262446,578460.7222100933,4551.153041711485,99.39947694439854
1994,27668.658428129256,1.3592,3.6811111095992324,470.90473049451083,599.2291688046857,203.3670772282678,188.49276547787463,16.420493608909528,53.00165637573672,36.07753504138126,173.61553871960493,513801.38469854766,4195.432838082013,89.97324180195787
1995,27668.674985011814,0.8661999999999994,3.3409230729764867,439.1087774480392,528.0496046202903,184.54761197106905,174.4817938404361,15.253121433794998,49.52402051945754,33.48673718410935,160.90248690979837,504269.4479329501,3950.9513647746526,83.0336713485901
1996,27668.68321058072,-0.1409999999999997,2.982565545665224,405.8795072778333,490.72892843804186,167.42772470984133,163.08234899574413,13.88477072365318,45.16377455403388,30.51221517819588,135.53788048493027,482825.3081993834,3749.6423169677623,80.13679691146922
1997,27668.68772618882,0.012999999999999956,3.4760809117113087,459.68912899804405,441.6431746460197,160.71419657879218,157.8518332346057,16.907125373942037,47.97082877981845,34.37962521185936,129.7845720325142,455499.416424345,3564.36625728689,75.67122054380042
1998,27668.66993439195,0.6734,2.693897110180688,354.1520078395104,396.71418900866774,146.21658602652852,152.41855461302848,11.981949737197064,37.64831564895392,25.936961643551086,117.4483091708654,446473.10854693985,3443.383471830879,67.652089679205
1999,27668.652045961033,0.7011999999999994,2.7759278387147948,360.9563647469487,377.28194092910877,145.29090597851294,147.6207424658947,12.414954287819912,39.55244965137142,27.110485236628286,107.98320861085584,452107.08640784933,3441.3448081568918,66.49152071406084
2000,27668.66492589956,1.4037999999999988,2.8176103235446166,363.05083949170074,367.79099411188696,144.10379614731707,143.73489896014598,12.4679899730196,39.65795441033735,27.431256260948572,101.67680425083654,458145.04583301104,3453.98052172854,68.43548965269422
2001,27668.67968165607,1.4352,3.450140744639736,447.76209571014414,358.57166404790183,146.53082588692365,149.16152980333118,16.42763131435983,45.53010323519961,33.35306181762027,100.16738421277634,462604.467544054,3488.911737964568,70.24425055777276
2002,27668.679005754908,1.3221999999999998,3.346109727149797,437.066118807024,356.41331510253997,145.42031073030478,145.90005830162923,15.881962649590164,45.08323666203585,32.504059728199046,90.136105847532,459504.6515777726,3512.170182443102,72.7917259067932
2003,27668.664462035333,0.34959999999999986,2.8092937041254076,365.1540736697557,355.9648463952351,145.74614778522385,141.66285593913636,12.391691971218501,40.009220812770984,27.37534351513534,87.94514691877956,480649.1254748832,3607.3156217528553,70.19155485086314
2004,27668.6344372399,0.7863999999999993,3.429115106673328,437.75307555130604,343.06729006079604,147.2374433210024,147.4150821086429,16.181497652384714,46.07520894344121,33.31561006203214,84.51584017251798,476150.66854763264,3632.455763657857,71.89329335584944
2005,27668.656447120316,0.6883999999999998,3.435818042229176,453.7892575592416,326.655499313585,147.01515540448443,145.24282945030467,17.350436684109848,48.46764870424077,34.907509176501506,88.96730833258705,474387.2947424324,3632.4607019141613,70.62437188306482
2006,27668.655478769317,0.5163999999999995,3.223322597732747,428.2385383457435,322.91782833902295,143.9143222984946,145.58666423409952,15.097598598685652,44.772969068536156,31.58785331201679,85.8746304092523,482965.55975509936,3667.8212572819157,69.674968838565
2007,27668.655056952757,2.1974000000000014,3.004002066915199,420.551517044994,334.65685894647686,144.0758767527276,145.45620584686264,14.224764383640789,44.17858533433883,30.23953012021469,86.96389274654867,485917.7959685396,3719.025181190308,73.05013167527889
2008,27668.625589798477,1.5674000000000006,3.849687172370698,518.865429946039,341.17535702603584,145.77019937411063,153.39213205369103,19.166404157840738,51.855826773481446,37.983850332027636,88.6445008377528,481401.12815045053,3765.542269149328,74.33932099489421
2009,27668.67177286822,1.4589999999999996,3.5272416062570673,480.68160249809506,336.0519172929496,140.62859882894668,143.96143916110427,17.461104690048177,48.49379076730858,34.68554379490027,77.66709269847674,441274.3693713972,3638.0997356638013,71.95351982636278
2010,27668.650493153633,1.165,2.869942266178563,405.21392866021705,334.689764971833,137.09512956329667,141.28345626788166,13.872274059905553,42.618454132476515,29.24008095259934,76.92755656784601,460454.0745058592,3740.309497511964,72.78431614171984
2011,27668.65031702734,0.8109999999999998,3.626540246975803,493.87204006069675,344.29364820898746,142.1992430911746,152.15330288646933,18.394846493198962,50.9432524355468,36.70363305042877,94.15849260395426,485230.4738318101,3824.250893848871,78.8920889902465
2012,27668.660715567083,1.8178000000000003,3.043537230956388,423.57991933689846,345.7663273770395,137.50480025722342,144.62024433008133,14.819093460087224,45.443667925853305,31.284986741728574,91.21717775505896,476843.8682050433,3865.371981726118,77.65344326934903
